X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13153503.5161,4054769.7769,227,fc9a0d5e-3654-4996-9417-a4c3b91b122c,No Damage,Single Family Residence Single Story
-13153504.3863,4054806.2089,228,c07d53db-094d-4681-9f4e-1cd92726a0be,No Damage,Single Family Residence Single Story
-13153551.7157,4054814.3911,229,f5d5e867-2a55-4b97-ae4b-30a82d386e9e,No Damage,Commercial Building Single Story
-13153533.4949,4054778.4369,230,8e23ca06-3110-41cb-ab38-b6e0b64b8913,No Damage,Utility Misc Structure
-13153529.3947,4054787.7196,231,864c0d9c-fb01-4cc8-b197-f61454a02632,No Damage,Utility Misc Structure
-13148175.3012,4054472.627,232,9403e267-263c-4a16-babf-d1c458dca5c0,Destroyed (>50%),Utility Misc Structure
-13146688.0353,4052660.2613,233,d9ccc6ba-a24e-42a9-a6df-df5a65c83b3c,No Damage,Utility Misc Structure
-13148131.4718,4054445.0349,234,c9ee79e7-a0c5-4f17-b921-f6353003c238,No Damage,Single Family Residence Multi Story
-13148124.4831,4054471.4124,235,92272de8-1f17-4f96-b241-e958ec867dc9,Affected (1-9%),Utility Misc Structure
-13144898.398,4051020.0917,237,a4d63e47-b573-4b4c-a0bb-e4ad541bd01a,No Damage,Utility Misc Structure
-13145082.406,4051055.8048,238,e9ed3f38-bc67-4be7-91c2-a0e1756af0b9,No Damage,Single Family Residence Multi Story
-13148101.3685,4054427.206,239,466232b1-fd87-4e3c-8fff-eda2a48e7144,No Damage,Single Family Residence Multi Story
-13148101.1988,4054464.0647,240,bc152a08-e686-4cd6-ac63-0d4e6f2fcb4a,Destroyed (>50%),Single Family Residence Multi Story
-13144978.6178,4051092.1422,241,6b3a0095-cee3-4f8c-b3a5-a7b155675876,No Damage,Single Family Residence Single Story
-13148196.3176,4054480.3588,242,097351c7-4443-4c98-bb90-d52bdc1ab7c2,Destroyed (>50%),Single Family Residence Single Story
-13144999.7758,4051147.8839,243,ffe4510d-a78f-4619-a165-181400515257,No Damage,Single Family Residence Single Story
-13145022.7073,4051217.2738,244,a0974ed9-848d-4828-b637-2d4cfd31a5d4,No Damage,Single Family Residence Single Story
-13145016.17,4051190.0361,245,ba8a0ce1-9261-4534-b78d-8b6e84a583d6,No Damage,Single Family Residence Single Story
-13153619.8398,4054940.6494,246,41b6e70d-4069-4629-b0f4-72600502f8be,No Damage,Single Family Residence Single Story
-13153606.9241,4054948.1252,247,4b37086a-b05f-4d6c-950a-ef6a076144eb,No Damage,Single Family Residence Single Story
-13153616.4271,4054918.6863,248,2d4ab38b-cf13-4fd0-9b79-063f8ee08def,No Damage,Utility Misc Structure
-13153640.3337,4054923.2784,249,4ec293a9-9d1f-4d5a-9dca-fe93703164cb,No Damage,Single Family Residence Single Story
-13153566.0665,4054899.2248,250,f92a5516-1c33-4b08-ab85-e1d24f11f14a,No Damage,Single Family Residence Single Story
-13153596.7334,4054923.1117,251,aedc9965-bebb-4365-ba50-7a8382757643,No Damage,Single Family Residence Single Story
-13153593.6489008,4054946.97029954,252,c1bbf2e2-74b2-4d8c-81ff-df9a36bc6708,No Damage,Utility Misc Structure
-13153580.7884,4054908.0977,253,70937d25-96ff-4454-86bb-867fa9d2051e,No Damage,Single Family Residence Single Story
-13153580.4,4054932.7807,254,d530675b-9fb6-48b3-9d9b-d96f2eaab4f6,No Damage,Single Family Residence Single Story
-13153567.4024,4054935.3545,255,af295b19-476a-4130-b1e0-ba0f85442d7d,No Damage,Single Family Residence Single Story
-13153560.5397,4054918.9673,256,78848ad7-59b8-46e1-a93f-49b06a3ebd06,No Damage,Single Family Residence Single Story
-13148076.5243,4054404.6303,257,d53cf839-11af-47bb-ae4c-45f9581ec4ef,Affected (1-9%),Utility Misc Structure
-13148071.3868,4054417.2723,258,c1c27a16-f1c3-4e7e-be49-56c211147fa5,Destroyed (>50%),Single Family Residence Single Story
-13148117.8449,4054351.3088,259,11c2b3ae-4166-467e-8720-29a46288a8f6,No Damage,Single Family Residence Multi Story
-13145006.7127,4051348.9648,260,8ce8cb3d-b883-49ff-9e69-3528b149dc20,No Damage,Single Family Residence Multi Story
-13145096.1659,4051345.9052,261,2d3106b4-aa73-4cd7-9706-cb91f8b8ca53,No Damage,Single Family Residence Single Story
-13145090.6778,4051289.2426,262,ca38ec85-2f5f-4a9c-ae13-04eb40211695,No Damage,Single Family Residence Multi Story
-13148151.8078,4054379.9135,263,06652ef5-8002-451d-9b97-43ff6a78d825,No Damage,Single Family Residence Single Story
-13150629.7063,4056357.9786,264,a598f830-bb4d-48ae-a7e5-27c34a7e7113,Destroyed (>50%),Single Family Residence Single Story
-13148481.0195,4053710.3313,265,cd92531b-f7c1-4057-9e6c-3a52d39fc674,Destroyed (>50%),Single Family Residence Single Story
-13148457.4591,4053706.49,266,44ca0ad3-6ba6-4959-a3f5-3600b4fd24f1,Destroyed (>50%),Single Family Residence Single Story
-13148428.3499,4053709.9356,267,51853585-c04f-474d-bd4a-2bf202ad189f,Destroyed (>50%),Single Family Residence Single Story
-13148400.9174,4053708.4305,268,ba5e1729-5381-4a5e-887d-9f61bbe5857d,Affected (1-9%),Single Family Residence Single Story
-13148375.8772,4053713.642,269,e8b32f97-cd67-456d-8a66-3f38987f61b7,Destroyed (>50%),Single Family Residence Single Story
-13148350.4766,4053709.8377,270,71869e08-f4e0-4685-929a-370a499d4ca9,No Damage,Single Family Residence Single Story
-13148324.824,4053727.937,271,81e0bfe7-76ec-46f2-a89e-585f5d7dba18,No Damage,Utility Misc Structure
-13148319.5227,4053712.836,272,5a1a5419-6b80-4569-8af8-f2b5e440da61,No Damage,Single Family Residence Single Story
-13148299.9931,4053708.9793,273,fb8d2fc2-af86-4745-af75-b6dd9ef6b1c0,No Damage,Single Family Residence Single Story
-13148286.7636,4053727.6343,274,3147ac6e-4ad4-4b06-9efe-f691511fae8b,No Damage,Utility Misc Structure
-13148089.3487,4054338.2633,275,20210c6b-bf07-4619-b1f0-374e7127c291,No Damage,Single Family Residence Single Story
-13148109.2464,4054332.8013,276,4836ac5f-026c-4064-a1f0-14004fac2e35,No Damage,Utility Misc Structure
-13148107.3394,4054311.5056,277,cded80fa-be63-4a4c-a020-47523ed0c279,No Damage,Utility Misc Structure
-13148058.6258,4054401.6412,278,494fb479-95c1-4fd7-aea5-dcc4f04e37a4,Destroyed (>50%),Single Family Residence Single Story
-13148084.918,4054308.2742,279,6e545564-4a20-46a8-b3f3-99a862262300,Destroyed (>50%),Utility Misc Structure
-13143133.6279,4051963.6931,280,0b5bf9f6-c91a-43b4-a4d2-208dc336af83,No Damage,Utility Misc Structure
-13143038.5931,4051804.4659,281,85470cf2-9363-444e-9d6c-1253292d2b2d,No Damage,Single Family Residence Single Story
-13143231.594,4051946.53,282,4e1adc9c-9ce7-461d-a5bd-0da1f97800c3,No Damage,Single Family Residence Single Story
-13148049.591,4054424.7845,283,435fdb0c-a82f-4a70-9e02-992d533364ef,Affected (1-9%),Utility Misc Structure
-13148062.3867,4054321.5778,284,375807ef-e3ea-47ec-8169-5a77ec1703a3,No Damage,Single Family Residence Multi Story
-13146660.2733,4052877.0128,285,99d00ceb-5e7d-4729-996e-64ed34e03ee7,No Damage,Single Family Residence Single Story
-13150564.9415,4056255.2977,286,dd127006-d0df-4a8d-a914-296533758908,Destroyed (>50%),Single Family Residence Single Story
-13150727.0613,4056355.2733,287,cc0d14ee-d4aa-4d3a-9222-0ffc9b3ce432,Destroyed (>50%),School
-13150745.5763,4056325.2119,288,a75f7541-4c7b-425d-b0f9-d9a59737096b,Destroyed (>50%),School
-13150051.6072,4056015.452,289,b40fdce4-c1d7-459a-a553-1bdd0bb3d2f3,Destroyed (>50%),Single Family Residence Multi Story
-13150024.2531,4056017.07,290,56eb094d-abc2-4bdb-9e46-e103723ce14a,Destroyed (>50%),Single Family Residence Single Story
-13150002.9077,4056000.6475,291,917e3083-6927-4e66-bfe9-e6908d023d5e,Destroyed (>50%),Single Family Residence Single Story
-13150005.8092,4055985.3785,292,4c5682a2-43ea-4a59-96af-e432bf9121f3,Destroyed (>50%),Utility Misc Structure
-13150071.0545,4056003.0037,293,926112f7-3a79-4f07-978d-f9a83f95d6c0,Destroyed (>50%),Single Family Residence Multi Story
-13150198.0801,4056106.8817,294,06b760ba-c9cb-4491-a667-6d111830f28a,Destroyed (>50%),Infrastructure
-13149968.126,4056105.7057,295,878f2b08-ab50-44fa-82ba-6a04c93e745e,Destroyed (>50%),Single Family Residence Single Story
-13149988.9414,4056127.5609,296,b2b6afb4-cf82-4d9e-bc3b-9aac31b610b7,Destroyed (>50%),Single Family Residence Single Story
-13149948.3659,4056192.3901,297,179f44ae-f0cb-4e32-b154-164e98e138a1,Destroyed (>50%),Single Family Residence Single Story
-13149939.8761,4056162.4986,298,dc9003ee-90c2-44df-aeb5-72fd8b5bc099,Destroyed (>50%),Single Family Residence Single Story
-13149920.4611,4056140.5205,299,9ecf3122-35bf-4cb5-a3c1-fb3ac67c65e0,Affected (1-9%),Single Family Residence Single Story
-13149818.5742,4056164.5085,301,c06b34db-108d-4e3c-8f12-2a0ff1e5a82b,No Damage,Single Family Residence Multi Story
-13149794.6868,4056182.8354,302,18daad9c-08b1-4071-a7c8-61560c04acad,Major (26-50%),Utility Misc Structure
-13150695.7831,4056302.3819,303,83c554df-681b-472b-8433-02d49959658a,Destroyed (>50%),School
-13150639.208,4056310.2033,304,0d5fa524-a66a-4fd8-a3f7-140edd3a85c4,Destroyed (>50%),School
-13146706.196,4052771.6163,305,314b5012-62d3-4864-bc8a-51078911283a,No Damage,Single Family Residence Single Story
-13150562.9938,4056400.2823,306,77967ef1-5081-4eec-bc75-2c676207f8ec,No Damage,Single Family Residence Multi Story
-13150739.3789,4056297.9023,307,12c8c70d-9f6c-4a8d-8484-30024b8e44c9,Destroyed (>50%),School
-13150644.2344,4056287.3999,308,d840716f-0cbe-4ae2-be91-1c23dc9827a9,Destroyed (>50%),School
-13150655.3632,4056260.1096,309,f0ab0bd2-d33e-4db0-b5db-227b927cf1fb,Destroyed (>50%),School
-13150523.3408,4056243.8293,310,5d942d34-dec1-4acb-8393-155d02bbe82b,No Damage,Single Family Residence Single Story
-13150555.6812,4056329.7425,311,cffbea42-4935-4301-be5b-63cc8b4770ab,No Damage,Single Family Residence Single Story
-13150773.2037,4056339.3688,312,b8b3046e-28d4-4224-8d29-16b4debb780e,Destroyed (>50%),School
-13150700.1991,4056330.3409,313,c0aadc62-b1ed-4bc2-8103-4310c314f90b,Destroyed (>50%),School
-13146656.3175,4052902.9066,314,d3c1840e-19d4-4fea-a695-bab5525f2529,Minor (10-25%),Single Family Residence Single Story
-13149941.523,4056056.5399,315,63aa4fed-6817-421c-add9-53ab3e414243,Destroyed (>50%),Multi Family Residence Single Story
-13149899.9378,4056128.6605,316,9180e9ec-2016-4802-b981-739b80641d75,No Damage,Single Family Residence Multi Story
-13149884.5434,4056111.1099,317,c75ac687-a42c-4bc2-aec3-39a2bf107892,No Damage,Single Family Residence Multi Story
-13149854.3922,4056084.1411,319,0e4a89d0-aaa7-43b2-9e7d-05876d337580,No Damage,Multi Family Residence Single Story
-13149826.2702,4056067.4907,320,adba5b37-b150-4556-abdb-cad775ad0baf,No Damage,Single Family Residence Multi Story
-13146655.3487,4052929.547,321,f52bec60-3dc6-4926-8f32-c4e55a934637,No Damage,Single Family Residence Single Story
-13146647.4148,4052958.2998,322,cbffcbfa-20ef-43f2-a22c-c3fca08d8019,No Damage,Single Family Residence Single Story
-13146634.3673,4052944.3034,323,09fcf1a2-12d2-49c1-b521-ee2231fd5181,No Damage,Utility Misc Structure
-13146680.3144,4052784.6253,324,bf35d421-3681-4d8f-8cdd-2cbd05aab57d,No Damage,Single Family Residence Single Story
-13146655.4453,4052808.2524,325,b073a012-fcac-4733-bbe2-71d4ee4fea48,No Damage,Single Family Residence Single Story
-13146657.6249,4052846.4429,326,0211aaa2-8835-4df7-b72a-156ee9b20b1b,No Damage,Single Family Residence Single Story
-13150733.4752,4056420.5516,327,5d21d929-5298-43cc-a68e-f2c183240d69,Affected (1-9%),Single Family Residence Single Story
-13148228.0117,4053651.9705,328,ae4c07eb-4742-493e-b82a-250b4004c37c,No Damage,Single Family Residence Single Story
-13148219.4331,4053628.752,329,f23b9203-ac65-4897-a53b-88f5ab3b2b5b,No Damage,Utility Misc Structure
-13148249.1777,4053646.2635,330,918dd7de-1f28-41af-b973-78ca415e530b,No Damage,Single Family Residence Single Story
-13148240.9344,4053627.9173,331,4dd88527-4130-4df5-a64d-06253be7ea47,No Damage,Single Family Residence Single Story
-13148274.4665,4053652.0739,332,c8bb36aa-9c49-4f1c-a397-d209ef15cda4,No Damage,Single Family Residence Single Story
-13148265.5737,4053631.5277,333,0978479d-923b-4c0e-9b10-231cf1e4669a,No Damage,Utility Misc Structure
-13148300.4618,4053654.4026,334,12a8b825-bb63-464e-a325-44005d8344a1,No Damage,Single Family Residence Single Story
-13148291.6236,4053632.5193,335,9b5ea059-49b2-4e83-ac79-e6fe12a5a786,No Damage,Utility Misc Structure
-13148326.3091,4053651.3595,336,7a140727-ec0a-4772-bbe3-f1a4ee1f3b4d,No Damage,Single Family Residence Single Story
-13148316.2969,4053631.9548,337,b0e7e6a3-06c9-4455-8dba-35c37ff3cb9a,No Damage,Single Family Residence Single Story
-13148349.3845,4053653.5806,338,bca56280-819e-4f28-8ed8-5f702e357129,No Damage,Single Family Residence Single Story
-13148341.4106,4053633.0655,339,a3b52d37-b568-4145-8802-6dd9e9d3b000,No Damage,Utility Misc Structure
-13148376.5615,4053653.5361,340,9029a9c4-93af-4488-bc75-baa5c0c5784c,No Damage,Single Family Residence Single Story
-13148365.8633,4053633.2649,341,56b932ed-8fdd-4c3d-b70e-3f0117c17e40,No Damage,Utility Misc Structure
-13150779.8701,4056436.9755,342,af7ec05c-bd6b-4e76-934f-4e454a840206,Destroyed (>50%),Single Family Residence Single Story
-13146617.3272,4053007.623,343,490e25f4-9496-4b72-9f78-f41c08046260,No Damage,Single Family Residence Multi Story
-13150781.6537,4056449.1654,344,39aabde9-672c-4c8b-b43d-2a03ecf3bfbc,Destroyed (>50%),Utility Misc Structure
-13148654.4361,4053638.0525,345,c5390ece-d778-49ff-bedb-5f902acf4824,Destroyed (>50%),Single Family Residence Single Story
-13148649.6297,4053619.7345,346,36393741-7a02-4f29-8854-d4fc7df0fc46,Destroyed (>50%),Utility Misc Structure
-13148627.5102,4053649.4229,347,1f20d3f8-d6b3-45b6-bcf5-2ffb48712c36,Destroyed (>50%),Single Family Residence Single Story
-13148621.3197,4053624.3932,348,4c7edf68-9b3e-465a-b168-4f66fcec0f28,No Damage,Utility Misc Structure
-13148603.1395,4053645.1593,349,239eb31d-4cf5-4119-8d84-257439300ec2,Affected (1-9%),Single Family Residence Single Story
-13148609.7826,4053622.9602,350,6e20bb83-5b6d-4f1b-bedd-52962e370383,Affected (1-9%),Single Family Residence Single Story
-13148580.2423,4053647.5363,351,3b1b445c-8a35-4b3b-868e-6096f546f11a,No Damage,Single Family Residence Single Story
-13148569.7846,4053629.0939,352,d212b724-5eca-4fed-8bac-f8e1105b25ad,Destroyed (>50%),Utility Misc Structure
-13148552.4374,4053649.3082,353,e8133d5c-227c-4dd8-ac6c-70254f228792,No Damage,Single Family Residence Single Story
-13148544.2589,4053630.1142,354,71e9d5d8-fb38-478c-9da1-0b90cd622e80,Destroyed (>50%),Utility Misc Structure
-13148526.519,4053650.6578,355,97952778-24c2-4764-80db-b8ae497b8827,Destroyed (>50%),Single Family Residence Single Story
-13148518.9966,4053638.7206,356,94dd53a4-b311-4b07-979b-80b2db61d072,No Damage,Utility Misc Structure
-13148518.6379,4053629.9534,357,ecd61c61-44cd-45a7-9b2b-b85a7cd009a1,No Damage,Single Family Residence Single Story
-13148498.4426,4053650.8916,358,cab668da-f16c-454a-89a8-d6e897ef982c,No Damage,Single Family Residence Single Story
-13148473.9065,4053658.9874,359,ea5ef1ee-be63-41d0-9922-179d58ec088b,Minor (10-25%),Single Family Residence Single Story
-13148467.2017,4053632.4599,360,841cfae6-519e-4e2c-908f-9b68de240af2,Destroyed (>50%),Utility Misc Structure
-13148451.2813,4053653.2701,361,f89fd2c1-3017-4be4-917f-d7989e6a8f0c,Destroyed (>50%),Single Family Residence Single Story
-13148433.3049,4053633.6038,362,47fb35ce-965c-40b1-9ef5-0a88e6e832b1,Destroyed (>50%),Utility Misc Structure
-13148457.6985,4053634.3571,363,9804922c-c672-42a6-b01e-6d10ff34f812,Destroyed (>50%),Utility Misc Structure
-13148421.483,4053651.9824,364,d2742123-9d91-4d36-921d-523bbb58e7ee,Destroyed (>50%),Single Family Residence Single Story
-13148399.8252,4053653.9172,365,25e4230e-9e12-4b19-aee1-3eaae94931e8,Affected (1-9%),Single Family Residence Single Story
-13145312.8864,4051786.2846,366,9516ca29-836f-42fd-a241-f43d9aa319a7,No Damage,Single Family Residence Single Story
-13145327.641,4051746.0734,367,c210895e-54ba-44bf-9654-04d5057faebc,No Damage,Single Family Residence Single Story
-13150768.0427,4056407.93,368,a8cc069c-2ff0-42ee-8167-d3d177ab3d27,No Damage,Single Family Residence Single Story
-13146629.2884,4052985.5441,369,ef921b94-1c08-44a2-abec-ce12e8cb18b1,No Damage,Single Family Residence Single Story
-13150724.6566,4056554.2866,370,0f18bbdb-1845-41c9-8ceb-de566bb1bdc4,Destroyed (>50%),Single Family Residence Single Story
-13153474.9831,4055427.0414,371,0ec838b1-ae57-487b-a93b-d3514cbf0df4,No Damage,Single Family Residence Single Story
-13153481.4745,4055413.7923,372,241323de-8018-468e-a43d-cd7f31b3a78d,No Damage,Utility Misc Structure
-13153439.1568,4055370.8347,373,ec27d4e8-433e-4ac7-a93d-6d9248e0de5f,No Damage,Commercial Building Single Story
-13153430.6483,4055391.6484,374,7c4135ec-833b-4e74-b6b9-b7475d3b2349,No Damage,Commercial Building Single Story
-13153480.8653,4055452.5213,375,2c000011-af09-40c8-834a-4a34e8b253cb,No Damage,Multi Family Residence Single Story
-13153500.1396,4055436.0207,376,f1d77745-1f18-4d02-926b-363cf246e032,No Damage,Utility Misc Structure
-13153467.5713,4055458.014,377,e4bd5dc7-9108-4223-9d7d-4fc04891502b,No Damage,Multi Family Residence Single Story
-13153476.4212,4055439.6052,378,a4af1fe6-77d8-40c6-b7f9-d117e2ff1278,No Damage,Multi Family Residence Single Story
-13153427.277,4055436.6929,379,49cd7750-5725-49d2-ba95-36ad1f799e99,No Damage,Commercial Building Single Story
-13153425.3319,4055423.2609,380,0437d63e-98ce-49f1-9980-5a08cc83f04e,No Damage,Commercial Building Single Story
-13153426.5446,4055412.2653,381,7e4ca1d9-fb82-4c76-abff-32356e3c726f,No Damage,Commercial Building Single Story
-13153428.8263,4055402.4929,382,4d3bfc95-ebde-4b7e-9aca-d738641a0d81,No Damage,Commercial Building Single Story
-13146573.6063,4053057.6628,383,79741a2d-bd68-4920-9b06-f2af8724001c,No Damage,Single Family Residence Multi Story
-13150680.4785,4056553.8813,384,bbb1a23c-9c33-4cc1-b84b-fd65dc8b2ebe,Destroyed (>50%),Single Family Residence Single Story
-13145349.4491,4051721.843,385,aa2ede2c-2381-4594-bcd1-147f08368c8c,No Damage,Single Family Residence Single Story
-13145354.9211,4051683.9682,386,8c2858ee-9b98-458b-919c-10e422483a0d,No Damage,Single Family Residence Single Story
-13150691.2541,4056540.4734,387,4c89a20c-e053-4013-af1e-d1872d610424,Destroyed (>50%),Utility Misc Structure
-13146596.7617,4053048.7709,388,ad939350-4964-4e8f-bb3a-d2e0b0fb421e,No Damage,Single Family Residence Multi Story
-13146556.4785,4053075.8969,389,488e838f-07de-42ff-999a-c77eb6be20c7,No Damage,Single Family Residence Multi Story
-13150643.2536,4056541.4288,390,32d33c44-71bf-412b-b4bf-e7eebb6e23c3,Destroyed (>50%),Single Family Residence Multi Story
-13150634.3779,4056569.6359,391,ffb2bf8a-0c17-4e34-bf00-dfc0eac4e0cd,Destroyed (>50%),Utility Misc Structure
-13148641.4486,4053592.9129,392,47fccfce-a44d-4cca-9bd5-60d098e132cd,Affected (1-9%),Single Family Residence Single Story
-13148613.8354,4053590.5017,393,c006c487-e1ee-431a-9ee3-7760845e01f9,Destroyed (>50%),Single Family Residence Single Story
-13148605.5718,4053611.6691,394,e31fd042-360b-4f79-b61c-430509a3ef32,No Damage,Utility Misc Structure
-13148588.5402,4053589.6967,395,d0843609-8d79-4a68-83e6-7484ea50968d,Destroyed (>50%),Single Family Residence Single Story
-13148582.4173,4053611.3999,396,ac29f2a2-22f9-44e0-bdd6-3ba1e9b6a74c,Destroyed (>50%),Utility Misc Structure
-13148563.231,4053592.6558,397,d307e632-7013-4ef4-8736-2bc4e3ba95c3,Destroyed (>50%),Single Family Residence Single Story
-13146525.5224,4053119.3143,398,9ab062df-69ee-45f4-803c-b73076325c8b,No Damage,Single Family Residence Multi Story
-13150668.5363,4056482.5365,399,04372e4f-5ebe-4009-91fe-3b50736efced,Destroyed (>50%),Single Family Residence Single Story
-13150631.3775,4056476.9989,400,32d01e0f-3bfc-45c5-93f7-3c48e34413f1,Destroyed (>50%),Single Family Residence Single Story
